name,city,province,postalCode,latitude,longitude,full_name
Arby's,Blackfoot,ID,83221,43.196641,-112.35846000000001,Arby's
Burger King,Blackfoot,ID,83221,43.19695,-112.35766000000001,Burger King
Arby's,Leland,NC,28451,34.2126,-78.0233,Arby's
Wendy's,Taylorville,IL,62568,39.556459999999994,-89.29686,Wendy's
Taco Bell,Taylorville,IL,62568,39.555018,-89.297434,Taco Bell
KFC,Taylorville,IL,62568,39.5542,-89.29700000000001,KFC
Arby's,Paw Paw,MI,49079,42.211187,-85.890822,Arby's
Burger King,Wilmington,NC,28405,34.264065,-77.852936,Burger King
Burger King,Wilmington,NC,28403,34.220909999999996,-77.88306,Burger King
McDonald's,Bourbonnais,IL,60914,41.188,-87.8501,McDonalds
Hardee's,Holly Ridge,NC,28445,34.427555,-77.546369,Hardee's
McDonald's,Carolina Beach,NC,28428,34.0313,-77.89517,McDonald's
Bojangles' Famous Chicken 'n Biscuits,Leland,NC,28451,34.233062,-77.996404,Bojangles' Famous Chicken 'n Biscuits
KFC,Leland,NC,28451,34.2339,-77.99600000000001,KFC
McDonald's,Springfield,IL,62702,39.8167,-89.6428,McDonald's
Taco Bell,Osceola,IA,50213,41.025382,-93.79683399999999,Taco Bell
Subway,Tipton,IA,52772,41.77486,-91.12799,Subway
Hardee's,Tipton,IA,52772,41.769334,-91.128399,Hardee's
McDonald's,Fort Mill,SC,29708,35.0603,-80.9922,McDonalds
Wendy's,Rigby,ID,83442,43.6813,-111.9088,Wendy's
Taco Bell,Idaho Falls,ID,83404,43.472946,-111.985083,Taco Bell
Jack in the Box,Idaho Falls,ID,83401,43.493990000000004,-111.99958000000001,Jack in the Box
Jack in the Box,Pocatello,ID,83201,42.865320000000004,-112.44441,Jack in the Box
Jimmy John's,Pocatello,ID,83201,42.86235,-112.43916999999999,Jimmy John's
Subway,Pocatello,ID,83201,42.89864,-112.43338,Subway
Arby's,Pocatello,ID,83201,42.88932,-112.45208000000001,Arby's
Wendy's,Pocatello,ID,83201,42.891976,-112.451452,Wendy's
Burger King,Anna,IL,62906,37.462934999999995,-89.22776999999999,Burger King
Hardee's,Anna,IL,62906,37.459786,-89.245351,Hardee's
Taco Bell,Anna,IL,62906,37.462324,-89.23026999999999,Taco Bell
KFC,Rexburg,ID,83440,43.835842,-111.77808,KFC
Wendy's,Rexburg,ID,83440,43.83563,-111.77808,Wendy's
Jack in the Box,Rexburg,ID,83440,43.835073,-111.778081,Jack in the Box
McDonald's,Rexburg,ID,83440,43.833690000000004,-111.77853,McDonald's
Dairy Queen,Rexburg,ID,83440,43.83341,-111.77793999999999,Dairy Queen
Arby's,Rexburg,ID,83440,43.83616,-111.77758,Arby's
Burger King,Canton,IL,61520,40.55842,-90.03364,Burger King
Hardee's,Canton,IL,61520,40.563491,-90.035021,Hardee's
McDonald's,Centralia,IL,62801,38.526379999999996,-89.12477,McDonald's
Burger King,Pontiac,IL,61764,40.87296,-88.66152,Burger King
Taco Bell,Pontiac,IL,61764,40.87297,-88.65759,Taco Bell
McDonald's,Carbondale,IL,62901,37.73535,-89.18663000000001,McDonald's
Burger King,Mount Vernon,IL,62864,38.313427000000004,-88.945891,Burger King
Burger King,Mount Vernon,IL,62864,38.30087,-88.90299999999999,Burger King
Taco Bell,Paducah,KY,42001,37.079122999999996,-88.683966,Taco Bell
Wendy's,Ottawa,IL,61350,41.354618,-88.8412,Wendy's
Wendy's,Paducah,KY,42001,37.07607,-88.68939,Wendy's
Wendy's,Rochelle,IL,61068-9699,41.93507,-89.03496,Wendy's
Jimmy John's,Jacksonville,IL,62650,39.723221,-90.225307,Jimmy John's
Burger King,Jacksonville,IL,62650,39.72263,-90.24358000000001,Burger King
Arby's,Macomb,IL,61455,40.45991,-90.64454,Arby's
McDonald's,Danville,IL,61832,40.119324,-87.636202,McDonald's
Hardee's,Danville,IL,61832,40.138555,-87.630379,Hardee's
Long John Silver's,Danville,IL,61832,40.116181,-87.636225,Long John Silver's
Arby's,Vincennes,IN,47591,38.65964,-87.50887,Arby's
Taco Bell,Decatur,IN,46733,40.834573999999996,-84.937724,Taco Bell
Arby's,Decatur,IN,46733,40.81476,-84.938277,Arby's
Hardee's,Pittsfield,IL,62363,39.606653,-90.82158000000001,Hardee's
Penguin Point,Auburn,IN,46706,41.366782,-85.065641,Penguin Point
Arby's,Kendallville,IN,46755,41.452697,-85.273445,Arby's
Wendy's,Kendallville,IN,46755,41.452288,-85.26780600000001,Wendy's
Burger King,Kendallville,IN,46755,41.45062,-85.24563,Burger King
McDonald's,Kendallville,IN,46755,41.452289,-85.268745,McDonald's
KFC,Ligonier,IN,46767,41.412,-85.5717,KFC
Taco Bell,Columbia City,IN,46725,41.169649,-85.493215,Taco Bell
KFC,Litchfield,IL,62056,39.17805,-89.67558000000001,KFC
Wendy's,Scottsburg,IN,47170,38.6854,-85.7915,Wendy's
Wendy's,Litchfield,IL,62056,39.178908,-89.667812,Wendy's
McDonald's,Litchfield,IL,62056,39.17838,-89.66894,McDonald's
Taco Bell,Litchfield,IL,62056,39.179074,-89.66839,Taco Bell
Jack in the Box,Litchfield,IL,62056,39.175855,-89.675151,Jack In The Box
Burger King,Litchfield,IL,62056,39.175909999999995,-89.675037,Burger King
Burger King,Marshall,IL,62441,39.41753,-87.69207,Burger King
Burger King,West Lafayette,IN,47906,40.45299,-86.92139,Burger King
Wendy's,Bedford,IN,47421,38.860945,-86.517296,Wendy's
Arby's,Bedford,IN,47421,38.84594,-86.51478,Arby's
Burger King,Angola,IN,46703,41.65625,-84.99869,Burger King
Burger King,Bedford,IN,47421,38.86139,-86.50716,Burger King
McDonald's,West Lafayette,IN,47906,40.45282,-86.91764,McDonald's
McDonald's,West Lafayette,IN,47906,40.422445,-86.90519599999999,McDonald's
Wendy's,Decatur,IN,46733,40.832525,-84.937673,Wendy's
McDonald's,Decatur,IN,46733,40.832543,-84.937674,McDonald's
Burger King,Decatur,IN,46733,40.831361,-84.93764200000001,Burger King
Wendy's,Auburn,IN,46706,41.366735,-85.069754,Wendy's
Arby's,Auburn,IN,46706,41.366170000000004,-85.078917,Arby's
Taco Bell,Auburn,IN,46706,41.367208000000005,-85.07851,Taco Bell
Burger King,Auburn,IN,46706,41.366170000000004,-85.07562,Burger King
Wendy's,Greensburg,IN,47240,39.35524,-85.48443,Wendy's
Arby's,Greensburg,IN,47240,39.35504,-85.4791,Arby's
McDonald's,Greensburg,IN,47240,39.354294,-85.479835,McDonald's
Arby's,Marion,IN,46952,40.56957,-85.6764,Arby's
Taco Bell,Greensburg,IN,47240,39.35539,-85.48033000000001,Taco Bell
Burger King,Greensburg,IN,47240,39.356390000000005,-85.48142,Burger King
Wendy's,Muncie,IN,47303,40.219001,-85.38525200000001,Wendy's
Taco Bell,Muncie,IN,47304,40.21857,-85.40705,Taco Bell
McDonald's,Muncie,IN,47304,40.21853,-85.430862,McDonald's
KFC,Muncie,IN,47304-4449,40.189240000000005,-85.4195,KFC
Chick-fil-A,Muncie,IN,47303,40.2184,-85.39187,Chick-fil-A
Burger King,Elkhart,IN,46517,41.649018,-85.93835,Burger King
McDonald's,South Bend,IN,46601,41.680690000000006,-86.250378,McDonald's
McDonald's,Dowagiac,MI,49047,41.984592,-86.12269,McDonald's
KFC,New Castle,IN,47362,39.9171,-85.384,KFC
Burger King,Knightstown,IN,46148,39.842310999999995,-85.558075,Burger King
Taco Bell,Sparta,IL,62286,38.140063,-89.702961,Taco Bell
Taco Bell,Washington,IN,47501,38.65292,-87.1564,Taco Bell
Wendy's,Washington,IN,47501,38.652427,-87.173223,Wendy's
KFC,Washington,IN,47501,38.6525,-87.15899999999999,KFC
Hardee's,New Castle,IN,47362,39.9293,-85.3822,Hardee's
KFC,Hartford City,IN,47348,40.46702,-85.36995999999999,KFC
McDonald's,Hartford City,IN,47348,40.474987,-85.370014,McDonald's
Burger King,Hartford City,IN,47348,40.46784,-85.37071,Burger King
McDonald's,Jasper,IN,47546,38.39,-86.94046,McDonald's
Hardee's,Jasper,IN,47546,38.388536,-86.94134,Hardee's
McDonald's,Jasper,IN,47546,38.429209,-86.937962,McDonald's
Taco Bell,Jasper,IN,47546,38.422059999999995,-86.93746,Taco Bell
Arby's,Jasper,IN,47546,38.4243,-86.9384,Arby's
Wendy's,Jasper,IN,47546,38.421469,-86.93795899999999,Wendy's
Wendy's,Huntingburg,IN,47542,38.30632,-86.955407,Wendy's
Taco Bell,Knox,IN,46534,41.285035,-86.621124,Taco Bell
Burger King,Knox,IN,46534,41.289970000000004,-86.620692,Burger King
McDonald's,Knox,IN,46534,41.283913,-86.62065600000001,McDonald's
McDonald's,Kokomo,IN,46902,40.440727,-86.125661,McDonald's
Wendy's,Huntington,IN,46750,40.899198999999996,-85.510062,Wendy's
Arby's,Huntington,IN,46750,40.89996,-85.50649,Arby's
Taco Bell,Huntington,IN,46750,40.89861,-85.512132,Taco Bell
KFC,Huntington,IN,46750,40.8993,-85.5128,KFC
Subway,Richmond,IN,47374,39.82504,-84.92668,SUBWAY
McDonald's,Richmond,IN,47374,39.829752,-84.878772,McDonald's
McDonald's,Richmond,IN,47374,39.832972,-84.82383100000001,McDonald's
McDonald's,Madison,IN,47250,38.77471,-85.402911,McDonald's
Taco Bell,Madison,IN,47250,38.775923,-85.386949,Taco Bell
KFC,Madison,IN,47250,38.774440000000006,-85.39452,KFC
Arby's,Madison,IN,47250,38.771439,-85.414048,Arby's
McDonald's,Terre Haute,IN,47805,39.507388,-87.386481,McDonald's
Chick-fil-A,Columbus,IN,47201,39.21091,-85.87885,Chick-Fil-A
Rally's,Michigan City,IN,46360,41.70429,-86.894904,Rally's
McDonald's,Michigan City,IN,46360,41.708991,-86.870692,McDonald's
KFC,Michigan City,IN,46360,41.67418,-86.89441,KFC
Burger King,Vandalia,IL,62471,38.977759999999996,-89.09886,Burger King
Wendy's,Vandalia,IL,62471,38.9773,-89.1008,Wendy's
KFC,Vandalia,IL,62471,38.969,-89.1294,KFC
McDonald's,Vandalia,IL,62471,38.97671,-89.10115,McDonald's
Arby's,North Vernon,IN,47265,39.015661,-85.639238,Arby's
McDonald's,Owensboro,KY,42301,37.748940000000005,-87.11394,McDonalds
Arby's,Owensboro,KY,42301,37.725335,-87.124052,Arby's
Arby's,Norristown,PA,19401,40.14046,-75.31142,Arby's
Subway,O Fallon,MO,63368,38.750336,-90.739075,Subway
Subway,O Fallon,MO,63368,38.760892,-90.700771,Subway
Wendy's,O Fallon,MO,63366,38.800779999999996,-90.73469,Wendy's
McDonald's,Chesterfield,MO,63005,38.66727,-90.61713,McDonald's
Goodcents Deli Fresh Subs,Chesterfield,MO,63005,38.662279999999996,-90.61835,Goodcents Deli Fresh Subs
Wendy's,Saint Charles,MO,63303,38.789722,-90.56517,Wendy's
McDonald's,Saint Charles,MO,63304,38.73953,-90.63443000000001,McDonald's
Sonic,Lake Saint Louis,MO,63367,38.76755,-90.78449,SONIC Drive In
Whataburger,Roanoke,TX,76262,33.002340999999994,-97.220698,Whataburger
Subway,Saint Paul,MN,55109,45.015375,-92.987484,SUBWAY
McDonald's,Bessemer,AL,35022,33.336959,-86.92215300000001,McDonald's
Subway,Farmington,MN,55024,44.640165,-93.145004,SUBWAY
McDonald's,Waynesboro,PA,17268,39.754377000000005,-77.575475,McDonald's
McDonald's,Winchester,VA,22603,39.219770000000004,-78.13362,McDonald's
McDonald's,Shippensburg,PA,17257,40.054057,-77.513818,McDonald's
White Castle,O Fallon,MO,63368,38.77769,-90.69922,White Castle
Wendy's,O Fallon,MO,63366,38.79161,-90.69736,Wendy's
Culver's,Lake Zurich,IL,60047,42.20734,-88.11221,Culver's
Taco Bell,Port Saint Lucie,FL,34953,27.264207,-80.404501,Taco Bell
McDonald's,Port Saint Lucie,FL,34953,27.26408,-80.4012,McDonalds
Wendy's,Mandeville,LA,70448,30.3649,-90.0652,Wendy's
Wendy's,Covington,LA,70433,30.443621000000004,-90.14291700000001,Wendy's
Wendy's,Covington,LA,70433,30.440295000000003,-90.081234,Wendy's
Arby's,Oklahoma City,OK,73132,35.54911,-97.61955,Arby's
Church's Chicken,Oklahoma City,OK,73132,35.546009999999995,-97.61229,Church's Chicken
KFC,Homestead,PA,15120,40.4041,-79.9145,KFC
Wendy's,Washington,MI,48095,42.784729999999996,-83.01217,Wendy's
McDonald's,Harrison Township,MI,48045,42.571037,-82.85178,McDonald's
Jimmy John's,Wyoming,MI,49519,42.88514,-85.71075,Jimmy John's
McDonald's,Williamsburg,VA,23185,37.266415,-76.68126099999999,McDonald's
Taco Bell,Grand Rapids,MI,49548,42.91102,-85.65281999999999,Taco Bell
Subway,Lincoln,RI,2865,41.904474,-71.40855,SUBWAY
Wendy's,Fort Myers,FL,33912,26.547327000000003,-81.80159,Wendy's
Taco Bell,Scarborough,ME,4074,43.62477,-70.34391,KFC / Taco Bell
McDonald's,Gastonia,NC,28052,35.25931,-81.21692,McDonald's
McDonald's,Matthews,NC,28104,35.1418,-80.6237,McDonald's
Popeye's,Douglasville,GA,30135-1511,33.723988,-84.76281999999999,Popeyes Louisiana Kitchen
Jacks Grocery,Julian,CA,92036,33.07805,-116.60201799999999,Jacks Grocery
Taco Bell,Elyria,OH,44035,41.3668,-82.1107,Taco Bell
Mr Hero,Berea,OH,44017,41.366417,-81.853273,Mr Hero
Wendy's,Cleveland,OH,44130,41.3691,-81.8051,Wendy's
Wendy's,Mentor,OH,44060,41.708484999999996,-81.36118,Wendy's
Mr Hero,North Royalton,OH,44133,41.313693,-81.735507,Mr Hero
McDonald's,Flint,MI,48503,43.008953000000005,-83.654232,McDonald's
Krystal,Jackson,TN,38305,35.67237,-88.85303,Krystal
Taco Bell,Fort Gratiot,MI,48059,43.024558,-82.456357,Taco Bell
Chick-fil-A,Jackson,TN,38305,35.65661,-88.82798000000001,Chick-fil-A
Arby's,Port Charlotte,FL,33948,27.012185,-82.143438,Arby's
Chipotle Mexican Grill,New York,NY,10007,40.71518,-74.010994,Chipotle Mexican Grill
Subway,New York,NY,10001,40.753251,-73.995938,SUBWAY®
Ernie's All American Burger,Sparks,NV,89434,39.55793,-119.70621000000001,Ernie's All American Burger
Whataburger,Houston,TX,77040,29.888506,-95.58129,Whataburger
McDonald's,Jackson,NJ,8527,40.137972,-74.294591,McDonald's
Taco Bell,Howell,NJ,7731,40.155590000000004,-74.23059,Taco Bell
Wendy's,Howell,NJ,7731,40.14301,-74.2257,Wendy's
McDonald's,Brick,NJ,8724,40.077870000000004,-74.1175,McDonald's
Windmill Gourmet Fast Foods,Freehold,NJ,7728,40.223153,-74.26914599999999,Windmill Gourmet Fast Foods
Wendy's,Hazleton,PA,18202,40.98072,-76.01655,Wendy's
Sonic,Hazleton,PA,18202,40.94101,-76.02611999999999,SONIC Drive In
Wendy's,West Bridgewater,MA,2379,42.01248,-71.05128,Wendy's
Subway,Austin,TX,78738,30.302740000000004,-97.93614000000001,SUBWAY
B. Good,Marlton,NJ,8053,39.878395000000005,-74.920383,b.good
Boston Market,Trenton,NJ,8638,40.246790000000004,-74.76850999999999,Boston Market
Arby's,Manitowoc,WI,54220,44.0755,-87.7016,Arby's
McDonald's,Denham Springs,LA,70726,30.482059999999997,-90.95461,McDonald's
McDonald's,Denham Springs,LA,70726,30.456770000000002,-90.95636,McDonald's
Sonic,Denham Springs,LA,70726,30.4682,-90.95707,Sonic Drive-In
Taco Bell,Denham Springs,LA,70726,30.483929999999997,-90.95201,Taco Bell
Arby's,Painted Post,NY,14870,42.149852,-77.106502,Arby's
McDonald's,Petersburg,VA,23803,37.20475,-77.46073,McDonald's
Hardee's,Petersburg,VA,23803,37.197495,-77.465198,Hardee's
Dairy Queen,Irwin,PA,15642,40.32349,-79.70007,Dairy Queen
McDonald's,Fredericksburg,VA,22405,38.315601,-77.450599,McDonald's
Wendy's,Fredericksburg,VA,22407,38.23403,-77.50437,Wendy's
Arby's,Fredericksburg,VA,22408,38.225912,-77.50354899999999,Arby's
McDonald's,Algonquin,IL,60102,42.16384,-88.28372,McDonald's
Taco Bell,Fredericksburg,VA,22407,38.293087,-77.521158,Taco Bell
Hardee's,Luray,VA,22835,38.665386,-78.450006,Hardee's
McDonald's,Luray,VA,22835,38.66185,-78.49038,McDonald's
Wendy's,Toms River,NJ,8753,39.955442,-74.16509,Wendy's
Burger King,Toms River,NJ,8753,39.97638,-74.13835999999999,Burger King
McDonald's,Toms River,NJ,8753,39.957365,-74.171087,McDonald's
Burger King,Toms River,NJ,8753,39.9638635,-74.1958035,Burger King
Taco Bell,Toms River,NJ,8753,39.953629,-74.159757,Taco Bell
Dunkin' Donuts,Toms River,NJ,8753,39.963806,-74.18858,Dunkin Donuts
McDonald's,Berkeley Springs,WV,25411,39.60654,-78.23841,McDonald's
McDonald's,Cortland,OH,44410,41.2768,-80.7747,McDonald's
Wendy's,Joppa,MD,21085,39.422525,-76.370389,Wendy's
Moe's Original Bar B Que,Panama City Beach,FL,32413,30.208462,-85.86121,Moe's Original Bar B Que
Culver's,Stillwater,MN,55082,45.040564,-92.839791,Culver's
White Castle,Saint Peters,MO,63376,38.79583,-90.576622,White Castle
McDonald's,Saint Peters,MO,63376,38.801817,-90.620046,McDonald's
Taco Bell,Saint Charles,MO,63304,38.744510999999996,-90.6345,Taco Bell
Taco Bell,Saint Charles,MO,63304,38.75157,-90.587704,Taco Bell
Subway,Saint Charles,MO,63304,38.73989,-90.61634000000001,Subway
Jimmy John's,Arnold,MO,63010,38.43936,-90.37796999999999,Jimmy John's
Taco Bell,O Fallon,MO,63366,38.804159999999996,-90.70057,Taco Bell
Taco Bell,O Fallon,MO,63368,38.762602,-90.699963,Taco Bell
Jack in the Box,O Fallon,MO,63366,38.79953,-90.734,Jack in the Box
Sonic,Saint Charles,MO,63303,38.762184000000005,-90.5322,SONIC Drive In
Chick-fil-A,Chambersburg,PA,17201,39.94021,-77.62872,Chick-fil-A
Penn Station East Coast Subs,Saint Charles,MO,63303,38.780590000000004,-90.5299,Penn Station East Coast Subs
Hardee's,Chambersburg,PA,17201,39.934121000000005,-77.649992,Hardee's
Chick-fil-A,Winchester,VA,22601,39.15941,-78.17008,Chick-fil-A
Wendy's,Shippensburg,PA,17257,40.06049,-77.49656999999999,Wendy's
Dairy Queen,O Fallon,MO,63366,38.79998936,90.73405594,Dairy Queen
Burger King,Chambersburg,PA,17202,39.93047,-77.71513,Burger King
Sonic,Franklin,OH,45005,39.49735,-84.33605,Sonic Drive-In
McDonald's,Auburn,CA,95603,38.94177,-121.09573999999999,McDonald's
Burger King,Auburn,CA,95603,38.925359,-121.05559199999999,Burger King
Carl's Jr.,Shingle Springs,CA,95682,38.6573,-120.9689,Carl's Jr.
McDonald's,Placerville,CA,95667,38.705418,-120.82691799999999,McDonald's
Pizza Hut,Quincy,MA,2169,42.246413000000004,-70.97613100000001,Pizza Hut
Wendy's,Port Saint Lucie,FL,34953,27.25746,-80.41731,Wendy's
Burger King,Port Saint Lucie,FL,34953,27.2589,-80.3748,Burger King
McDonald's,Mandeville,LA,70471,30.41165,-90.04163,McDonald's
Taco Bell,Ponchatoula,LA,70454,30.439137,-90.456197,Taco Bell
McDonald's,Mandeville,LA,70448,30.364340000000002,-90.06232,McDonald's
Sonic,Covington,LA,70433,30.47199,-90.1121,SONIC Drive In
Subway,Burlington,WA,98233,48.50665,-122.33746000000001,SUBWAY
Arby's,Pontiac,MI,48341,42.621021999999996,-83.24939300000001,Arby's
Subway,Westford,MA,1886,42.566573999999996,-71.42193,SUBWAY
Chick-fil-A,Gloucester,VA,23061,37.39888,-76.5259,Chick-fil-A
McDonald's,Williamsburg,VA,23185,37.252435999999996,-76.764116,McDonald's
Taco Bell,Williamsburg,VA,23185,37.258989,-76.739963,Taco Bell
McDonald's,Gloucester,VA,23061,37.39375,-76.52721,McDonald's
McDonald's,Williamsburg,VA,23185,37.27292,-76.68311,McDonald's
Taco Bell,Williamsburg,VA,23185,37.24692,-76.6577,Taco Bell
Wendy's,Williamsburg,VA,23185,37.266412,-76.681256,Wendy's
Cook Out,Williamsburg,VA,23185,37.295612,-76.72605,Cook Out
In-N-Out Burger,Seaside,CA,93955,36.609207,-121.835724,In-N-Out Burger
McDonald's,Ringwood,NJ,7456,41.0857,-74.2632,McDonald's
Arby's,Flint,MI,48504,43.060113,-83.764716,Arby's
McDonald's,Trenton,MI,48183,42.126823,-83.186123,McDonald's
McDonald's,Flat Rock,MI,48134,42.1071,-83.2859,McDonalds
Jimmy John's,Trenton,MI,48183,42.13836,-83.24969,Jimmy John's
Taco Bell,Flat Rock,MI,48134,42.108283,-83.285871,Taco Bell
KFC,Jackson,TN,38305,35.65783,-88.82853,KFC
Wendy's,Cleveland,OH,44130,41.38531,-81.770546,Wendy's
Mr Hero,Mentor,OH,44060,41.70893,-81.36069,Mr. Hero
Jimmy John's,Marysville,OH,43040,40.233753,-83.34849,Jimmy John's
Taco Bell,Port Saint Lucie,FL,34986,27.31325,-80.39907,Taco Bell
McDonald's,Port Saint Lucie,FL,34986,27.3109,-80.4055,McDonald's
Jimmy John's,Port Angeles,WA,98362,48.10589,-123.39795,Jimmy John's
Arby's,Sturtevant,WI,53177,42.6969,-87.8692,Arby's
Taco Bell,Raynham,MA,2767,41.9058,-71.0472,Taco Bell
Jack in the Box,Redlands,CA,92373,34.063455,-117.2243,Jack in the Box
Del Taco,Redlands,CA,92373,34.055192,-117.17622800000001,Del Taco
McDonald's,Redlands,CA,92373,34.0549,-117.1756,McDonald's
Jack in the Box,Redlands,CA,92373,34.0555,-117.1757,Jack in the Box
Nick's Burgers,Redlands,CA,92373,34.06323,-117.21016000000002,Nick's Burgers
Wendy's,Redlands,CA,92373,34.062578,-117.22142099999999,Wendy's
Taco Bell,San Bernardino,CA,92407,34.162034999999996,-117.334299,Taco Bell
Del Taco,San Bernardino,CA,92404,34.165232,-117.279699,Del Taco
Baker's Drive Thru,San Bernardino,CA,92407,34.168620000000004,-117.3158,Baker's Drive Thru
Domino's Pizza,Manasquan,NJ,8736,40.1253,-74.0457,Domino's Pizza
McDonald's,Manasquan,NJ,8736,40.12403,-74.06849,McDonald's
Burger King,Hazleton,PA,18202,40.98279,-75.98063,Burger King
Jersey Mike's Subs,Manasquan,NJ,8736,40.112151000000004,-74.07493000000001,Jersey Mike's Subs
McDonald's,Chagrin Falls,OH,44023,41.3898,-81.3402,McDonald's
Wendy's,Covington,GA,30014,33.60239,-83.85361,Wendy's
Hardee's,Midlothian,VA,23112,37.4429,-77.5838,Hardee's
Arby's,Plainfield,IN,46168,39.7158,-86.36077,Arby's
Chick-fil-A,Plainfield,IN,46168,39.71843,-86.35407,Chick-fil-A
Sonic,Pelham,AL,35124,33.267309999999995,-86.80972,SONIC Drive In
Arby's,Birmingham,AL,35235,33.60165,-86.6397,Arby's
Taco John's,Spirit Lake,IA,51360,43.42008,-95.12565,Taco John's
Taco Bell,Benton,AR,72015,34.580368,-92.573525,Taco Bell
Jack in the Box,El Cajon,CA,92021,32.845015999999994,-116.883,Jack in the Box
Krystal,Gray,GA,31032,33.00271,-83.548546,Krystal
Taco Bell,Vermilion,OH,44089,41.40352,-82.36484,Taco Bell
Arby's,Chambersburg,PA,17201,39.924369,-77.61026899999999,Arby's
Burger King,Waynesboro,PA,17268,39.74453,-77.55202,Burger King
McDonald's,Petersburg,VA,23803,37.20055,-77.332474,McDonald's
Taco Bell,Palm Springs,CA,92262,33.84463,-116.524254,Taco Bell
McDonald's,Minneapolis,MN,55428,45.09317,-93.37735,McDonald's
Sonic,Weaverville,NC,28787,35.704136,-82.57581,Sonic Drive-In
McDonald's,Saint Charles,MO,63301,38.7885,-90.514,Mc Donald's
Burger King,Toms River,NJ,8755,39.97094,-74.23638000000001,Burger King
Arby's,Middletown,OH,45042,39.500007000000004,-84.350646,Arby's
Carl's Jr.,Auburn,CA,95603,38.935046,-121.092638,Carl's Jr.
Burger King,Auburn,CA,95603,38.94174,-121.09626000000002,Burger King
McDonald's,New Kensington,PA,15068,40.55191,-79.75692,McDonald's
Hardee's,Sheboygan,WI,53083,43.79238,-87.762928,Hardee's
McDonald's,Cortland,OH,44410,41.31702,-80.7322,Mcdonalds
McDonald's,Elysburg,PA,17824,40.8604,-76.55,McDonald's
Mickey's Gyros & Ribs,Oak Park,IL,60302,41.89137,-87.80504,Mickey's Gyros & Ribs
