business_id,name,city,state,postal_code,latitude,longitude
EPyQTlCDyqlufVg_yfZ9fA,Popeyes Louisiana Kitchen,Toronto,ON,M4C 1L8,43.6890306,-79.2973961
AGZt_nnu6chlLmFJ9ChS3w,Burger King,Twinsburg,OH,44087,41.3108303,-81.4478763
_2iPJy_nNDkez2jSqa40xg,Taco Bell,North Royalton,OH,44133,41.313575,-81.731203
mEFYW1435KepKLSBcpXkjA,Jack in the Box,Mesa,AZ,85204,33.3952737,-111.753408
IGEy2RbKHrQrZAaofec5jw,Burger King,Henderson,NV,89015,36.0318359097,-114.9723446591
6YrmJ_pxLSTabcM_FFZhlQ,Wienerschnitzel,Tempe,AZ,85281,33.4210209,-111.9096446
f_vZiW020vjgySYwUUjZ7A,Subway,Cleveland,OH,44114,41.5029845,-81.6887207
TW53EB3Xw-uWnN3XS8qulQ,Popeyes Louisiana Kitchen,Mississauga,ON,L5B 3X9,43.5831178,-79.6383911
OZwIcrbQy2LLMuXEtPumeQ,Jack in The Box,Tempe,AZ,85282,33.3947915428,-111.9401536043
0j9fDe9xNQJKI9YdcpxrUQ,Wendy's,Gastonia,NC,28054,35.2626428627,-81.1530299485
dk7pJipvk5MNZotQd9suUA,Jimmy John's,Las Vegas,NV,89135,36.1611807705,-115.3336107225
53yL2qRT4dBKd_bt02tcJQ,Jimmy John's,Kent,OH,44240,41.1537531,-81.3541831
y7X11YLiR4Wrrhr9XBujiQ,Quiznos,Charlotte,NC,28208,35.220506,-80.943586
VhazKK6zbHrdJaN-bmeHbQ,Jimmy John's,Las Vegas,NV,89101,36.1674946,-115.148789
j8Uk-2rC1q91u0x5lNWKew,Five Guys Burgers and Fries,Matthews,NC,28105,35.08302,-80.728738
bVl0_l6sCwjADKRLGxsXAw,Arby's,Phoenix,AZ,85032,33.641684,-111.977
qQu--8A6Ic0rytLfI1r4dg,Wendy's,Champaign,IL,61820,40.0908819198,-88.2463012616
v8RKZS-7rhZd3yxU3nqygA,Pita Pit,Cornelius,NC,28031,35.4814588597,-80.8554607696
SFh9uHtGR1lVPH2RTS2SWQ,McDonalds,Champaign,IL,61820,40.1104207856,-88.2297450105
fSNfKWo8AwVjx7SwsyRs_g,A&W,Calgary,AB,T3K 4Y7,51.1548615,-114.0552208
roA-hNugvAwiyVirIFH8Aw,Sonic Drive-In,Las Vegas,NV,89130,36.2402513,-115.2069047
anNJCzaHEGruOM9txX1SFQ,Hoppin' Jack's,Phoenix,AZ,85034,33.535802,-111.964058
U7qvifH4kTy_Ct2dqb3KSg,Taco Bell,Phoenix,AZ,85023,33.63994,-112.08032
ErzHs0c5EKwLD_YM2ZjsGQ,Panda Express,Las Vegas,NV,89119,36.0683897289,-115.1789099588
GCuSYxYx7eeiqh7kO3mftw,Chipotle Mexican Grill,Mesa,AZ,85203,33.4510909,-111.8029925
bFW8NsKCPjihVfzV53hLyQ,Jack in the Box,Phoenix,AZ,85051,33.5389479,-112.1133695
9QgkfSUUY5bq0rO7sAq0cA,Panda Express,Phoenix,AZ,85017,33.51357,-112.130101
jbwyl98wXrEKDkgFz2PiwQ,Jimmy John's,Tempe,AZ,85284,33.3495883,-111.9497903
XLeEhsUbkiUMv8yxvageyw,Jack-In-the Box,Phoenix,AZ,85023,33.6405501,-112.0977982
PpQiDoJ2hexScJE_GgCu4g,Long John Silver's,Phoenix,AZ,85023,33.640452,-112.1004296
BPRsP7xV5RkMSCh24BTPzQ,Jimmy John's,Chandler,AZ,85225,33.3395385742,-111.8425216675
kW1BF6G5kAvVGtQR0ljM8g,Taco Bell,Goodyear,AZ,85338,33.4372,-112.358594
Ik4el2F6w2QFUCnx72W3OQ,Carl's Jr.,Las Vegas,NV,89130,36.2384908,-115.2093642
QWonnnAnTQatTdAMCdacDA,Sonic Drive-In,Surprise,AZ,85388,33.623803,-112.4285527
pCRIaPe7ZmyV23xPXTwnEA,Dairy Queen,Phoenix,AZ,85339,33.3755384,-112.1689395
ze8qCibT7XPZ1z4xbOAezA,Burger King,Las Vegas,NV,89123,36.0476343582,-115.1717092051
rnBffgr3QiXUpKef2YFScg,Culver's,Phoenix,AZ,85051,33.579927,-112.121325
fQ1sYWuXtVVOFWhrC9bTrA,Culver's,Madison,WI,53704,43.1341283,-89.3728841
qbNlcvt5Z1KGbzlw_LqaIA,Quiznos,Las Vegas,NV,89121,36.115602,-115.102291
q_CmNcxciEBnZbG9JrGbQg,Carl's Jr Restaurants,Las Vegas,NV,89147,36.1001356,-115.2440976
cpOELWhrJDdz5v1b3H5EcQ,Dairy Queen,Henderson,NV,89052,36.0016682,-115.1043302
_NQxJx-69on26wDXaaEDlQ,Wendy's Old Fashioned Hamburgers,Tempe,AZ,85284,33.3347856763,-111.9126933386
DXuawA-g_qtK4S9OAlVgaQ,Subway,Charlotte,NC,28273,35.1133461,-80.9201257
vbw9aDaWC4pOC45N9823SQ,Burger King,Gastonia,NC,28054,35.2333569,-81.1694742
gkU9qqkTeH72ss8SzBZYAQ,Subway,Las Vegas,NV,89123,36.0425446028,-115.1529285787
o_-Ic2mnWV1J8X9w0Ipbhg,Zaxby's Chicken Fingers & Buffalo Wings,Concord,NC,28027,35.3680694,-80.7115011
L57D-jGExAu6HwjByT8BOQ,Uncle Jack's Family Restaurant,Champaign,IL,61822,40.082367,-88.296204
B-eT-dKm_CkXD3BuMBGFrA,KFC,Pittsburgh,PA,15221,40.414,-79.8508
ebF9UaorpxRC78wGjmshxg,Panera Bread,Chandler,AZ,85226,33.2976421,-111.8963099
Ps5kdt-BC9zahJasErkd5Q,Chipotle Mexican Grill,Peoria,AZ,85382,33.6364445,-112.2341637
LEWWOa9E-98t4arAxzA8EA,Taco Bell,Phoenix,AZ,85016,33.480517,-112.014914
6ePIcpdY9q9ghNS0nunGhA,Jack In the Box,Tolleson,AZ,85353,33.4216207,-112.270326
agINEgy0jHy5bkg4u2HOCQ,Sonic,Gibsonia,PA,15044,40.644047,-79.938784
ZnI8ISFuiWC588bfEAXcEg,Subway,Las Vegas,NV,89121,36.1314272528,-115.0648344363
mB_cI1tCrNxxvr2e2myNrQ,Taco Bell Cantina,Las Vegas,NV,89109,36.1088418,-115.1721488
gBHFF3xGzN1_ZIOfmN_lzw,Subway,Henderson,NV,89052,35.9799471,-115.1003922
C958IvYcvp1wFWe3Zj1MHg,KFC,Charlotte,NC,28212,35.2025,-80.7353
hcpDtcyZ3bcKBgQeHkayvQ,Sonic Drive-In,Gilbert,AZ,85297,33.2765357,-111.7200343
iDuwJjTE5Sw_bb3aFSTBCg,Subway,Pittsburgh,PA,15222,40.4422714,-80.0027464
YiEj85uB1UcDJeK8StoX9Q,Dairy Queen,Henderson,NV,89074,36.0420857275,-115.1012887166
rMlzrm64xAGZZOk9Rp6MlQ,Long John Silver's,Penn Hills,PA,15235,40.460874,-79.82446
ghuKomm-gMEG15rcqAJ0ZQ,Subway,Glendale,AZ,85308,33.6420995,-112.225533
km5ix0zato2otah4zn9A8Q,Firehouse Subs,Glendale,AZ,85304,33.6092997,-112.1854792
Ad_-9GuDFTEjAsSQ3PXLOw,Subway,Las Vegas,NV,89128,36.1908455,-115.2588466
D8sk6LZlp2P9FFh_mk9q7g,Subway,Las Vegas,NV,89119,36.115118,-115.14178
rBqek2924sBTjW1qE2ci2Q,Cactus Jack's Bar and Grill,Phoenix,AZ,85044,33.3483696564,-111.9833856284
9vaPzTRUntT144Rnsxb2nQ,QDOBA Mexican Eats,Gastonia,NC,28054,35.2636773999,-81.13501288
sFZqXGuACgeUys0C1F4GSQ,Popeyes Louisiana Kitchen,Tempe,AZ,85284,33.3485221,-111.9646692
Dz5cc8BKyHc_8pUTxbCXkA,KFC,Mentor On The Lake,OH,44060,41.7052,-81.3592
PDAVTbXvP9yDlID8lk6L8A,Jersey Mike's Subs,Tempe,AZ,85284,33.3485599114,-111.9596200436
lHyTZFd8XXtvPwo-_qeTXA,Jersey Mike's Subs,Henderson,NV,89052,36.0004729,-115.1055811
FkXpr1ms8toOZ4sUWibPNA,Sonic Drive-In,North Las Vegas,NV,89031,36.258881192,-115.154183959
lbUKEN7XVdD_FEF61TlQeA,Arby's,Cleveland,OH,44124,41.5204789,-81.463775
-4w2eZqQJcS-UNuB1lCPFA,Subway,Gilbert,AZ,85233,33.377991,-111.806597
VNdH039yDph1p5dtee4lTQ,KFC,Laveen,AZ,85339,33.3772035643,-112.1699580925
sIHI1F0AkrVtJRiAr-DgIw,Dairy Queen,Goodyear,AZ,85395,33.4639002,-112.3466531
OQH2cl8SPWp9HR5S_CXFgA,Subway,Mesa,AZ,85204,33.4064931,-111.7717636
fjZKPfXjf9OxCeA1dwBcsw,Subway,Rock Hill,SC,29732,34.9757313,-81.0071584
IU9tdRwepU5P8wrZ8rkWAQ,Subway,Markham,ON,L6B,43.8671707,-79.2297395
HRghNZCxQm0UGgvu4mk33w,Chipotle Mexican Grill,Phoenix,AZ,85016,33.494957,-112.014629
Yy5uiC3WI6K4kDHONKh8_g,Wendy's,Calgary,AB,T2H 0L8,50.989885,-114.0725412
HbWyDMi5BoUXq0SiUkHoXA,Church's Chicken,Scottsdale,AZ,85257,33.4660367,-111.9178287
bUbKPCN1RQcykWHj6jZCig,Wendy's,Lakewood,OH,44107,41.4855768,-81.7684235
-dhuOV5E2-H0K39ez58K9A,Wendy's,Scottsdale,AZ,85260,33.6261868,-111.8914658
poX-2lODvtmkR6pve8FXFA,Culver's,Phoenix,AZ,85014,33.508841,-112.063072
gtffarZ2Y_rLfCegMg-nqw,Chipotle Mexican Grill,Las Vegas,NV,89109,36.127275,-115.173131
A8C2iIM0MSwz-0DLJBGX8w,Chicken King,Gastonia,NC,28052,35.2625236511,-81.1962356567
PTIG1VVyUnIm8XdkWO682w,Wendy's,Gilbert,AZ,85296,33.3220952,-111.6894785
gtHH0BgHFSXc-Z1seIWJ1g,Dairy Queen,Madison,WI,53717,43.0612573,-89.5190801
PWWuvwKa3sUnBIjTar4dEw,Burger King,Las Vegas,NV,89101,36.1736531,-115.1172558
9tHDUdbcWGSSr8atHl3Ryg,Turtle Jack's Muskoka Grill,Mississauga,ON,L5N 4B7,43.5805424,-79.7597793
SmoxqCnsGocwL3Zyn6wdkg,Carl's Jr,Peoria,AZ,85345,33.5950388,-112.2206347
efSwJYCHpQ5wz6hIzUiWIA,Taco Bell,Las Vegas,NV,89156,36.1960681406,-115.0301786773
phEpLAtmM4_8u1M7uGU43A,Five Guys,Scarborough,ON,M1L 4T7,43.7262260819,-79.2873785996
uUlq6chIVb0I8AehlET5bQ,Jack in the Box,Las Vegas,NV,89103,36.1003087,-115.184154
2kZ2WDFA7kpoxpPS_LfCtw,Taco Bell,Goodyear,AZ,85338,33.4359934682,-112.4245048519
aFJ8NSdpJi9LcaMm6ICowQ,Burger King,Champaign,IL,61822,40.1421056,-88.2572022
q5dP4v79O4hWSbA5e8DPFw,KFC,Gastonia,NC,28054,35.2704110125,-81.1498533674
uBb4Y-ymguEGdj3SQFuxxA,Wendy's,Charlotte,NC,28212,35.2023732,-80.7343671
BKNPoWf3bQoxFWf-Kjt3wQ,KFC,Champaign,IL,61821,40.1127,-88.2838
irqzPZoJJI-2SpJJWCOVtA,Sonic Drive-In,Brunswick,OH,44212,41.2378687824,-81.8042354362
riFzCvp77DMKDX-5GoTpqA,Steak ’n Shake,Las Vegas,NV,89183,36.0114062572,-115.1757787001
Zju9aNvftYAJULT3LGsZzA,Jack-In-the Box,Phoenix,AZ,85029,33.5827899,-112.1509835
HGBmtJ-eiLok7sVZUBbIYg,Popeyes,Pittsburgh,PA,15235,40.4299884,-79.8132914
qW-JrBmarQFijWWiN0xoTg,Subway,Charlotte,NC,28226,35.0891974,-80.8605246
YxauC1iB9ZU4eLjbEcYpxw,Arby's,Gibsonia,PA,15044,40.606774,-79.946748
uGKrKhTuHcMy00thxhVJ5Q,Popeyes Louisiana Kitchen,Amherst,OH,44001,41.377341,-82.224813
MA5R-mV6ljRM1MK6Mdiv5g,Panda Express,Champaign,IL,61820,40.142039,-88.244042
jqy0XVyE2KV_hZ32M6Zueg,Chipotle Mexican Grill,North Ridgeville,OH,44039,41.3862814,-81.9746817
_fTwHh3ASGb8_LQPB541Kw,Wendy's,Calgary,AB,T2H 3A7,50.9877393,-114.0446912
7BbAioq8HznulMvMQDbcDg,Jimmy John's,Sheffield Village,OH,44035,41.4199717,-82.0774787
kYXnTyi3ucyxoswK9bvzCQ,Jimmy John's,Pittsburgh,PA,15213,40.4392177,-79.9597183
p8DTd_rutJG4zSj0B_kApg,Jimmy John's,Akron,OH,44333,41.1370786,-81.6380942
GjOZdW5YZDJ9fXPfqlo-YA,Jimmy John's,North Olmsted,OH,44070,41.4195473,-81.8997996
lXYTzkRVMHPYGcDRc_8JvQ,Chipotle Mexican Grill,Goodyear,AZ,85395,33.4637894,-112.3586662
ecOCZ_MBwOu8tkG72YKTcQ,Zaxby's Chicken Fingers & Buffalo Wings,Charlotte,NC,28269,35.3346401,-80.7973958
9A-SbsQJ9efK57oW3GsAlQ,Jack in the Box,Las Vegas,NV,89130,36.2176524,-115.2131619
A9cpN5TtYvJcB25pjLxkpQ,Subway,Las Vegas,NV,89135,36.1588236324,-115.317226641
tBQOZv_wWXsdzWql09A74Q,KFC,Mesa,AZ,85207,33.4154,-111.684
73bRBlZB7_bHiBjO0qd1RA,Burger King,Mississauga,ON,L4W 1V5,43.625224,-79.6040702
caBiQN3OwW4P3hfUFm2vQw,Panda Express,Phoenix,AZ,85022,33.6398884,-112.060911
CG6L_c3xsN4L7JzKhgCdiQ,Subway,Pittsburgh,PA,15218,40.426497,-79.887944
jU5TsmWOvQfyx2n4ZFTSKw,Jack in the Box,Avondale,AZ,85392,33.4612503,-112.3404129
wo41OdU_iUwFofsBnVf6uw,Chipotle Mexican Grill,Mentor,OH,44060,41.6578069,-81.3770905
E9Br7PAWnMeYq4FYRiW8Og,Arby's,Scottsdale,AZ,85250,33.5378643,-111.8862789
6yJBQ-lxaWQz6cNAO5Zoiw,Jack In the Box,Charlotte,NC,28226,35.0867877,-80.8502605
_IerC_aIpIW1TCqsn7Stdw,Burger King,Chandler,AZ,85286,33.2779399,-111.8579072
bLhH9B7KbLJb_rvPzPauFw,Jimmy John's,Mesa,AZ,85206,33.3930627,-111.6842143
o0KOUmLUIUh5nuAlGXcsGA,Popeyes Louisiana Kitchen,Toronto,ON,M2N 3A8,43.7645257,-79.3962989
c3d8QanR2tXM469mgNkipw,Church's Chicken,Mesa,AZ,85203,33.45109,-111.815206
hGuyBaY7HUHCzeSzZMBPYw,Wendy's,Mesa,AZ,85215,33.4527977669,-111.6835677624
EYWaN9sLjVYdi7fKIRguVA,Taco Bell,Phoenix,AZ,85042,33.37769,-112.03032
yK0LUrLw1MhIw9C01sBdSQ,Subway,Mississauga,ON,L5T 2Y3,43.6372217176,-79.6917141877
wPPp6Aj0PWRHv_YubOOrKQ,Wendy's,Glendale,AZ,85308,33.652296,-112.2350951
AOzTlFAnIvuv2Hj_gnepsw,Popeyes Louisiana Kitchen,Las Vegas,NV,89103,36.1157139932,-115.2089519527
W-WHytCQxY1Yol2Vy5YSWA,Panera Bread,Cuyahoga Falls,OH,44221,41.1200491614,-81.4747157695
MXqksdIk9M4XH164d840gg,Subway Mahogany,Calgary,AB,T3M,50.9666309,-113.95585
FysQmYPyBcIv0RSNhuVzAQ,KFC,Phoenix,AZ,85018,33.4805,-112.001
L7ruEZJO8tGQIHPxGTztAA,Panera Bread,Madison,WI,53705,43.0604226761,-89.4967161771
7Nz_04fXn8L-u5L6hyLGvQ,Arby's,Pittsburgh,PA,15202,40.4876481,-80.0557296
5Is2e7xYtaiTEJ1dLkGR6Q,Jack In the Box,North Las Vegas,NV,89030,36.275717206,-115.1176292462
Y0_KRVDTasHCTh_P-WRSqg,Burger King,Champaign,IL,61821,40.112532,-88.2815084
6ugDF5tRRX5l3Q5vrdkprg,Burger King,East York,ON,M4C 1M9,43.6896793,-79.2906429
IMZE8ujP9-lHpuhbum8ECA,Wendy's,Willowick,OH,44095,41.6428005,-81.4561481
9T2fYTnKClbBKCDaJypGxw,KFC,Peoria,AZ,85382,33.6524,-112.257
AGf5nejxhNfaPN9scruWfg,Arby's,Stow,OH,44224,41.2025303,-81.4398003
KHIFrjFOCBaHkEMsoWascw,Burger King,Rock Hill,SC,29732,34.9683969,-80.9935391
XCup-bRuy_7c8JqM2Ryl_g,Arby's,Charlotte,NC,28227,35.1877941,-80.6882367
3WRvQJS9GIBubGxbHMzX2g,Chipotle Mexican Grill,Las Vegas,NV,89123,36.0560643,-115.1715698
1PaQzgrhq-jy-7MMGeLuGw,Popeyes Louisiana Kitchen,Mesa,AZ,85202,33.4073582347,-111.8729999994
CsVCUymHT99HjyLuHNtUjA,Subway,Las Vegas,NV,89169,36.1438785,-115.1180897
BHMY0sZXJ-6bjTT0V1ubEw,Chipotle Mexican Grill,Gilbert,AZ,85233,33.3779463,-111.8076469
bLieCqMMt4la2i8M2v1TUg,Jersey Mike's Subs,Las Vegas,NV,89139,36.0819648618,-115.1477224897
aTZ2HR6jvbXhJoavNFKxZg,Panda Express,Peoria,AZ,85382,33.6376938,-112.217398
9xweM3L_Wva9wOctUeABeA,Taco Bell,Pittsburgh,PA,15229,40.5177406,-80.0311244
SmuBKELZUq--cqXvKVZnpg,Dairy Queen - Orange Julius,Gilbert,AZ,85295,33.2932515,-111.788994
kxBiQz2AcOJLc6je6OD9vw,Firehouse Subs,Henderson,NV,89052,35.998737,-115.10177
ykwGLizkYXRsYy79kDFAKg,Subway,Pittsburgh,PA,15213,40.4522058,-79.9515557
5T9g2sThvSXQ2CW6gtmmzA,Subway,Charlotte,NC,28215,35.283028,-80.668567
4FPja4jkQhdns82RRaowxw,KFC,Mississauga,ON,L5A 1W4,43.5811709,-79.6138008
7qjec-nTvcreVCkVur45fw,Popeyes Louisiana Kitchen,Charlotte,NC,28273,35.1079745,-80.8807943
mya3-3zZkm7je6nY5HD7PQ,Chicken King,Charlotte,NC,28270,35.1473152,-80.7457358
ZVetFAAt0_j0tEqiakpecA,Jack in the Box,Las Vegas,NV,89121,36.1301221,-115.110214
jdft5jzXyceJZLRtVL38VA,Jimmy John's,Charlotte,NC,28203,35.2043938007,-80.8639789801
wLhCETmPIkmCz-0xC0lIHA,Arby's,Monroe,NC,28110,35.0038494,-80.556193
6qP6R78nlAGSahx78DayHQ,Taco Bell,Las Vegas,NV,89120,36.071741,-115.116276
VdlbAvRYAqb8B4SIe8LhlA,Subway,Westlake,OH,44145,41.4687234,-81.9088141
Si69ECHUu28iyEtgZz_EBA,Jack in the Box,North Las Vegas,NV,89031,36.2612136,-115.2038834
5T6Binl4ayX1qJ5RD7Xu_g,Five Guys,Chandler,AZ,85226,33.3052128,-111.9000361
SmkGXa3XVZTXV04IcBkwLg,Jimmy John's,Las Vegas,NV,89102,36.1590906,-115.1721079
R_U8YA_SVt_3z_f6_jEPtA,Panera Bread,Mesa,AZ,85206,33.3902978407,-111.6899829731
S_HGcJXKZ9_RSasDW_xivg,Carl's Jr,Toronto,ON,M4V,43.688667,-79.39427
8RSfnwNKjaGz1VsALAGRrw,Taco Bell,McKees Rocks,PA,15136,40.44509,-80.149959
ZW0EGqx6jeBe_7ihmLykBQ,Jimmy John's,Las Vegas,NV,89128,36.194748,-115.252614
-xkEf2T_2bM_n0rMmH-svg,Firehouse Subs,Glendale,AZ,85308,33.6655062632,-112.2018846246
yJarohbMh2US0R2gJYkexA,Subway,Mesa,AZ,85203,33.423113,-111.803698
mI1Y9aKvDC12Z9imospeuw,Subway,Charlotte,NC,28277,35.053486,-80.815603
hGEutUMfbpSdCiekvbW-rg,Subway,Cleveland,OH,44130,41.4179156,-81.7562294
gxzomiuRrCWvpKAKnVBsaA,Subway,Charlotte,NC,28273,35.1399558,-80.9345809
BMVy-cf8ARboV3PKmJb0qA,A&W,Calgary,AB,T3H 3P8,51.0187509,-114.1686442
f-4N8MXGy_ifyGtfZrh6SQ,Popeyes Louisiana Kitchen,Las Vegas,NV,89119,36.0824122729,-115.1481162465
9DS9nQCOMVfrFZtVtvspsA,Panda Express,Mesa,AZ,85210,33.3792346,-111.8389959
TvAmV2vB4oTsNwGjjM6y3g,Taco Bell,Phoenix,AZ,85035,33.46898,-112.22115
mWaGK-fdIzhx0SZwU-Tiaw,Taco Bell,Peoria,AZ,85345,33.582,-112.2375
3egp_Vx6nZCLyJVdCCFywQ,Popeyes Louisiana Kitchen,Tolleson,AZ,85353,33.4205195,-112.2733591
YPsPMXxSc1LoYHRKmFklKA,Arby's,Scottsdale,AZ,85257,33.466226,-111.922214
aqmITEqECSM9eqDIfU1CfA,Long John Silver's,Peoria,AZ,85345,33.581756,-112.236727
Wq_BQBy777zuCtm6KyDEyw,Chick-fil-A,Phoenix,AZ,85027,33.667719,-112.122902
sUzvletCYiIaZD_hbnNLEA,Taco Bell,Monona,WI,53716,43.0477,-89.3246
6VZ4T_BnTl8swN-g06ZVYg,Del Taco,Phoenix,AZ,85027,33.6554863,-112.099
LcSbRF9yn9i5gTpYO613kg,White Castle,Cleveland,OH,44129,41.419059,-81.7268377
wShT0KXCW0ZAnNKdJr_1pg,Panda Express,Las Vegas,NV,89117,36.1585938604,-115.3111246369
muBFQRRyjagXaMR05bppIA,Wendy's,Montréal,QC,H3X 2H9,45.4841988,-73.631511
XTsH-s6xtwWE8wlofQtOag,Five Guys,Monroe,NC,28110,35.0193466,-80.5782
gb1F_7JL7WoklpigVA5cag,Subway,Henderson,NV,89015,36.0321917,-115.0092317
66-KwrVLQonWugvwsgN-YA,Burger King,Brooklyn,OH,44130,41.4188442291,-81.7568759993
KvwS77Q6SC5YRWV2Xfb2vA,Burger King,North York,ON,M9M 2C7,43.75192,-79.545456
kb8H0uk6E-P3-c0A7tQPQw,Wendy's,Saint-Leonard,QC,H1S 1K5,45.575601,-73.584678
jMpewaaXFr3VeadFBplF0w,Popeyes Louisiana Kitchen,Phoenix,AZ,85033,33.4807723,-112.2008416
1vRSIAJ5rlnSabNLMiOXeA,Carl's Jr.,Las Vegas,NV,89102,36.144754,-115.1927602
IqBoGCKUJdzBOmzjUsB7lw,Chipotle Mexican Grill,Chandler,AZ,85226,33.3053071707,-111.8999447864
CPMughTfh7nuKZzXCZJdHA,Subway,Homestead,PA,15120,40.405588,-79.9132131
Da4E88htQ_FTOB9HgGcdBQ,Lumberjack's Taco Shack,Scottsdale,AZ,85251,33.4997469438,-111.9199462977
fjy3Gk22HDE6EvPyMupYkQ,Firehouse Subs,Las Vegas,NV,89119,36.1031742746,-115.1377785998
EqDPh81h0giWRO4FxskP9A,Long John Silver's,New Kensington,PA,15068,40.590666,-79.750657
8OyEa0ArJe8r9CDAFmCUWg,Mcdonalds,Toronto,ON,M1B 3C3,43.7993663255,-79.199545607
g3QKL6Vd_kfmQABVUTtIAA,Subway,North Olmsted,OH,44070,41.427235,-81.8919215
qErcBgymY29ilbg6LZ2BkQ,Burger King,Bedford,OH,44146,41.4098412643,-81.5009584141
tIRn9YlrJ4Y5IyHzY72i9A,Subway,Las Vegas,NV,89117,36.1438217,-115.294084
I8Su4WuSRuItIyVL-u4Lig,Burger King,El Mirage,AZ,85335,33.565909,-112.3240819
rXceWs_H4PLmY99rGcbk6w,Jersey Mike's Subs,Tempe,AZ,85282,33.4072033547,-111.9653368369
YODpEX6xACHoERsIol4-gg,Burger King,Las Vegas,NV,89106,36.1800146,-115.1775913
HZkghMU0UGH0iU6eVAAL_Q,Jersey Mike's Subs,Hudson,OH,44236,41.2387351,-81.4463608
yUBCkEWsN8c-mMteKx3ehA,Subway,Las Vegas,NV,89121,36.1300865,-115.1057664
anhk98859Rmo3mL6X41jbg,Panda Express,Mesa,AZ,85201,33.433601,-111.8697934
M5UO7M4HyWDIK-ZLbtfJFA,Popeyes Louisiana Kitchen,Chandler,AZ,85286,33.2634297,-111.8607007
mc71c4vlkwhqYSPTg9XJGQ,Jersey Mike's Subs,Glendale,AZ,85308,33.6386156,-112.2182363
OxpdfbfDgd4xpZqc9IRlJw,Carl's Jr.,North Las Vegas,NV,89084,36.2883454467,-115.1777855176
rbbcyLXhGzIr0j4XNLdayw,Chick-fil-A,Charlotte,NC,28209,35.198116,-80.868032
PzRgohlnHNN0C0Len1At0Q,QDOBA Mexican Eats,Urbana,IL,61801,40.1097507,-88.2274293
1DswS8btQKkWFyTUZlcgCQ,Taco Bell,Phoenix,AZ,85086,33.801046,-112.130346
rcSam6JBbBXG2SYjJCwJ_A,Jack in the Box,Surprise,AZ,85374,33.6390887,-112.354829
B198jEItQSF7xQhRADUW6Q,Taco Bell,Phoenix,AZ,85008,33.476956,-111.986944
ovSAda1estGzhef4ZHO7RA,Subway,Fort Mill,SC,29707,35.004465,-80.856527
uIgGcHq7FOlD1Uzep6PLwg,Arby's,Cuyahoga Falls,OH,44223,41.146329,-81.50813
9bNpMgvaSux1xLPSPwIbUg,QDOBA Mexican Eats,Charlotte,NC,28209,35.1717780747,-80.8492845297
5Tt43x1bZsJiG8l-KQjqbQ,Taco Bell,Denver,NC,28037,35.453073,-80.992829
WSweXpahyMa3toResuQ6-w,Wendy's,Charlotte,NC,28213,35.3118386,-80.7130172
s1apC6r9pnVGBR8Mfe0czQ,Subway,Phoenix,AZ,85014,33.5179651,-112.0633794
94sh9kS5DrmK7sNRYrASfQ,Chick-fil-A,Cuyahoga Falls,OH,44221,41.1189162984,-81.479845764
njvrJ45RWohxGy50HRYPtw,Burger King,Boulder City,NV,89005,35.9747886658,-114.8460006714
bLlcotXx91dw-U8R3HPrZw,Jack's Pizza,Indian Trail,NC,28079,35.068265,-80.641047
MIrcs0j2F2klQ7I9ArqQ3w,A&W,Vaughan,ON,L4J 2J6,43.793161,-79.445187
qB15WElGAlI_eGWjn0kT2w,Taco Bell,Phoenix,AZ,85032,33.6259,-112.0136
_9LZl0rVu89UOt5a6_J4wQ,Jimmy John's,Goodyear,AZ,85395,33.465746333,-112.3566316614
z-p5FxUBf8bcUPWqRLL3Og,Wendy's,Peoria,AZ,85345,33.5813434,-112.2359156
t-EcsRa2ihCBNTD_-wPDaA,Wendy's,Mentor,OH,44060,41.658528,-81.368383
fvNUTG4_NT1Gi3sShUcqhg,Chick-fil-A,Concord,NC,28027,35.37173,-80.717495
ZARxy5Orzk9Ocay0IkU_-Q,Carl's Jr,Tempe,AZ,85281,33.4422882759,-111.9269578952
VCeI7ezMSSvkv7it0SvWfA,Subway,Avondale,AZ,85323,33.450726,-112.3396911
zCpFWnrtttP7vKZIuyClVA,Subway,Las Vegas,NV,89120,36.072002,-115.101349
jgX6Mcrzkpc7rM5J6cwyDg,Chick-fil-A,Concord,NC,28025,35.438307,-80.605827
RTROiBoVo7myWTtBgqpHVQ,Mcdonalds,Peoria,AZ,85345,33.5652664139,-112.2916718606
EjQOE5UZgqC0O9KSErZXIw,Dairy Queen,Phoenix,AZ,85022,33.6022389,-112.0364822
qpTOf3P3lN4HXqbRuTrh7Q,Subway,Irwin,PA,15642,40.329112,-79.73377
30uXeHAnvK7-nLZpjP1pUw,Subway,Mississauga,ON,L5N 4C4,43.5827346,-79.7651334
Y6ExNMzo2iU0-bVPrZDrWw,Taco Bell,Glendale,AZ,85301,33.551075859,-112.1855707314
5PwYiNSkeiwmrnyOBj5IMQ,Carl's Jr,Mesa,AZ,85206,33.3815112,-111.7400121
lQuzqmiE4bfZb19mip9uPA,Jack in the Box,Henderson,NV,89014,36.0642811,-115.0591268
Yv9zUwWSyig0xhgDsv4qjQ,Popeyes Louisiana Kitchen,Mesa,AZ,85212,33.3191601,-111.6863111
6xLwHi5IQMjTMDAfOCBt1g,Burger King,Phoenix,AZ,85040,33.4076764,-111.9948667
